scorer,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000
bodyparts,Fiber,Fiber,Fiber,Nose,Nose,Nose,Head,Head,Head,Spine,Spine,Spine,TB,TB,TB,LS,LS,LS,RS,RS,RS
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2282,437.6386108,329.8986816,0.995197475,423.6368103,398.5736389,0.999997497,440.4194946,395.986969,0.999998093,463.5963135,397.7140198,0.999994159,483.7479858,394.9856873,0.999999881,454.0608826,407.4429932,0.999626756,457.7445679,385.9857178,0.999862552
2283,437.3528137,330.0941772,0.994551241,418.8825684,398.5736389,0.999996066,436.3859863,397.3504944,0.999999166,462.2260132,397.7140198,0.999994397,481.1510315,394.9856873,0.999999881,453.9028015,392.0422363,0.9960742,453.3424072,402.0674133,0.998165309
2284,436.0482178,360.5375671,0.936542034,414.9534607,398.5736389,0.999996781,432.1342163,397.3504944,0.999994516,457.4927979,397.7140198,0.999996066,477.391571,395.5246277,0.999997973,449.8816223,386.6101379,0.999993801,451.4696655,406.1192017,0.999995589
2285,436.0482178,360.5375671,0.909608901,414.3006592,398.6774597,0.99999702,431.0406494,397.3504944,0.999993682,455.8664246,397.7140198,0.999995708,476.1122131,395.5246277,0.99999845,448.1829834,386.6101379,0.999978423,449.4356384,406.1192017,0.999988914
2286,434.3322144,360.5375671,0.987391412,410.558075,398.1757202,0.999998331,430.5667725,396.6195679,0.999993563,453.8208923,397.7140198,0.999991298,473.8180847,395.5246277,0.999998927,446.1759949,386.6101379,0.999109089,444.652832,406.1192017,0.999933839
2287,434.3322144,360.5375671,0.95863986,407.433075,397.7818298,0.999998927,427.5759277,396.0894775,0.999993801,450.072113,397.9917297,0.999995351,470.9681091,397.4676514,0.999999762,442.1221619,390.9154968,0.996397853,442.3639832,405.0026855,0.998778641
2288,433.742218,360.5375671,0.992950439,399.4083862,396.9291992,0.999993086,418.2662659,396.0894775,0.999998927,445.1339722,397.9917297,0.999994397,464.4431152,397.4676514,0.999999642,437.3258667,391.6058655,0.998458147,436.9588928,401.412384,0.999077559
2289,390.7626343,379.966156,0.801795304,398.2271729,396.3517456,0.999996066,417.6209106,395.7126465,0.999994636,443.727356,397.9917297,0.999997497,462.8239746,397.4676514,0.999999642,432.4225464,405.2888794,0.999559343,436.868866,388.4584656,0.999917984
2290,365.5525513,403.1445007,0.996451735,395.4366455,395.8266907,0.999997616,410.8789368,395.7126465,0.999995828,439.6529236,396.7719116,0.999996305,459.3366699,393.7939758,0.999999166,431.4995422,405.2888794,0.999940753,430.4143677,384.7295227,0.999914765
2291,360.8048706,403.1445007,0.999735057,393.4754333,395.8266907,0.99999702,408.3050842,395.40802,0.999995708,434.8764648,393.1417847,0.999996305,455.058075,389.5565186,0.999999642,428.8656311,405.2888794,0.999988556,427.2523804,383.6628113,0.999963164
2292,358.7079163,403.1445007,0.999903321,393.0033569,395.7614441,0.999992728,406.4250488,394.5393677,0.99999845,431.6494751,391.4337463,0.999998331,449.7278442,387.5227356,1,426.8815002,404.0457153,0.999974728,421.3630676,382.7835693,0.999811351
2293,358.7079163,402.5400085,0.999961019,393.0033569,395.1230164,0.999995828,406.4250488,394.5393677,0.999998212,430.1310425,391.0952759,0.999997854,448.504364,387.5227356,0.999999881,425.7950134,403.6923218,0.999992728,420.9979248,382.4138489,0.999951839
2294,358.7079163,401.1195984,0.99995029,393.0033569,395.1038818,0.999994993,406.4250488,394.5393677,0.99999845,430.1310425,391.0952759,0.999997973,447.7588806,387.5227356,0.999999881,425.7950134,403.5968018,0.999993086,420.9979248,382.4138489,0.999956608
2295,358.045929,399.8799744,0.999933004,395.5053406,394.1428528,0.99999547,407.0320129,394.6687317,0.999998689,430.0665894,391.4337463,0.999997497,447.7588806,388.1886597,0.999999881,425.7950134,403.5968018,0.999982595,420.9979248,382.4138489,0.999864817
2296,359.5554504,397.776001,0.999914885,395.8379822,393.8407288,0.99999845,407.4408264,395.5596008,0.999998331,430.0167236,392.5760193,0.999995947,447.7588806,389.0108643,0.999999881,425.8274536,403.3206787,0.999948025,421.6283264,383.0340881,0.999815643
2297,360.9304199,395.256012,0.999969125,396.2236328,392.456543,0.999998331,407.4408264,395.5596008,0.999997735,429.6348572,394.7839966,0.999996424,447.9808655,390.2290649,0.999999881,425.831665,401.1025391,0.999426603,423.4514465,384.3536682,0.999183118
2298,361.2583618,394.1403198,0.999960542,396.2236328,390.4370422,0.999998927,407.4408264,395.5596008,0.99999845,429.4719543,394.7839966,0.999996781,447.9808655,390.2290649,0.999999762,425.831665,400.9377441,0.998232841,423.956665,384.4334717,0.998020053
2299,361.2583618,393.9424133,0.999940276,396.2236328,389.9044495,0.999998927,407.1831055,395.2433167,0.999998331,429.2131348,394.7839966,0.999995351,447.9808655,390.2290649,0.999999881,425.8274536,400.9377441,0.999310136,423.956665,384.4334717,0.998884499
2300,361.4105225,392.8073425,0.999601781,395.657135,389.6481934,0.999998212,406.7235718,395.1302185,0.999998689,429.2131348,394.3596191,0.999992967,447.9450378,389.9711914,0.999999881,425.6933899,400.9377441,0.999619842,423.956665,384.4334717,0.999029279
2301,361.6571655,390.8157043,0.999737322,394.0601807,389.5260315,0.999997497,405.7278137,394.5920715,0.999999285,429.0667419,393.9411316,0.999989986,447.3497925,389.9711914,0.999999881,424.7262573,401.0188599,0.999725878,422.658844,383.84729,0.999668717
2302,361.6571655,390.8157043,0.999940276,392.8294373,388.6972656,0.999997258,403.9970398,393.7778015,0.999999285,428.4993286,393.9411316,0.999991894,446.1252136,389.9711914,0.999999762,422.5535278,401.0188599,0.99980849,421.0970459,383.84729,0.999876976
2303,364.1541748,390.8157043,0.99995923,390.2629395,388.495697,0.999999166,401.6139832,393.0761719,0.999998093,427.2062073,393.9411316,0.999995232,444.340332,390.5744324,0.999999881,419.9014893,401.0188599,0.999935627,419.7523804,383.1164551,0.999914169
2304,367.1757813,389.8485107,0.996550679,382.0238647,388.2532654,0.999999046,394.7321472,392.4995117,0.999998689,419.7871704,395.6507263,0.99999702,440.1360168,393.3592224,0.999999046,414.9770508,400.9984131,0.997353315,416.907074,383.1164551,0.999595463
2305,367.1757813,402.4017029,0.998076558,377.9856873,388.2532654,0.999997973,390.5112,392.4995117,0.999997258,414.4219666,395.6618347,0.999993563,434.1470642,397.3916321,0.999999881,410.0152893,400.9984131,0.999267757,414.9580994,383.8640137,0.999807537
2306,367.6402588,402.4017029,0.994760573,374.3035278,388.2532654,0.999998212,387.2334595,393.0761719,0.999996305,410.5700989,397.3685303,0.999990344,427.8370667,397.3916321,0.999999166,404.7060242,397.4274597,0.999424577,409.3119202,384.8834229,0.999668717
2307,370.243042,353.5427856,0.999772847,370.2677307,390.7843933,0.999996424,384.506958,393.4829407,0.999995708,409.4138184,397.9859924,0.999990821,427.2993164,397.3916321,0.999999523,402.4668579,397.4274597,0.998884737,405.5019836,388.1244812,0.999280393
2308,380.2336731,350.9207153,0.999941945,367.3087463,392.2984619,0.999998212,382.9777527,394.3781128,0.999998093,406.6654358,397.9859924,0.999990821,425.3228455,396.8493958,0.999999166,401.1651611,400.9984131,0.999202192,403.4672241,388.1244812,0.9998523
2309,384.6000366,348.5751343,0.999803483,364.6752319,394.0707092,0.999998569,380.9388733,395.8165894,0.999998569,403.5884094,397.9859924,0.999995828,422.8807373,393.9703979,0.999999046,397.765686,404.1708069,0.999941826,398.7230225,388.1244812,0.999982238
2310,402.9639893,343.2171021,0.999657393,361.5468445,396.8998718,0.999993205,376.0351563,395.8165894,0.999999285,401.5257568,393.0944824,0.999997258,418.0909729,388.267334,0.999999881,395.5898438,403.646698,0.99996829,390.9843445,382.0668945,0.999983072
2311,402.9639893,343.2171021,0.999657273,361.5468445,396.9000244,0.999993205,376.0351563,395.8165894,0.999999285,401.5253601,393.0943909,0.999997258,418.0906677,388.2670288,0.999999881,395.5295105,403.646698,0.99996841,390.9841003,382.0668945,0.999983072
2312,402.9639893,343.2171021,0.99987781,361.5468445,396.9425964,0.999995947,376.0351563,395.023407,0.999998569,401.5253601,390.796936,0.999999404,418.0906677,387.7348633,1,395.5295105,404.0847168,0.999992728,390.9841003,382.0668335,0.999975443
2313,340.4781799,402.4989624,0.999351919,364.7270203,397.0858459,0.999972343,376.9263611,395.023407,0.999992132,401.5257568,390.5570984,0.999997973,418.0906677,387.7348633,0.999999881,395.5898438,404.0847168,0.997938812,390.6957397,381.3555298,0.99294281
2314,338.8708191,403.7077637,0.999593556,364.9239197,397.7488098,0.999992728,377.04422,395.023407,0.99999392,401.0712891,390.4919739,0.999999166,419.0278015,387.7348633,0.999999881,396.4808044,404.0847168,0.999991655,390.2418213,380.9648438,0.999958992
2315,338.8708191,403.7077637,0.999705732,364.9239197,397.8450317,0.999992728,377.04422,396.0649109,0.999995232,401.0712891,390.4919739,0.999999166,419.0278015,387.8097534,0.999999881,396.4808044,404.0847168,0.999986053,390.2418213,380.9648438,0.999938607
2316,338.0910034,402.4989624,0.997925878,364.9239197,401.2249146,0.999999046,377.04422,396.159668,0.999993205,401.0712891,390.5570984,0.999998808,419.0278015,387.8725281,0.999999881,396.4808044,404.0847168,0.999987841,389.7062073,380.9648438,0.999961257
2317,337.2758179,330.5718689,0.891096413,360.9919128,404.0600891,0.999998331,374.6105652,397.4818726,0.999993324,399.2417603,391.2026978,0.999996424,416.9389648,387.8725281,0.999999881,394.9483032,403.9396973,0.999983668,386.3692932,382.4110718,0.999919891
2318,337.1560364,330.5718689,0.833544195,359.1951599,405.361084,0.99999702,372.2669983,398.3952942,0.999988079,397.144989,391.2344055,0.999999046,415.1004639,387.8877258,0.999999762,393.7504883,403.9396973,0.999991655,384.2492371,382.4889832,0.999878764
2319,337.0893555,330.5718689,0.90209502,357.9631348,405.5692139,0.999994755,370.7508545,399.0626526,0.999978423,395.1799622,391.5010376,0.999999285,412.8359985,388.4667053,0.999999523,392.2866516,403.9396973,0.999991179,381.4187317,382.7493286,0.999942183
2320,336.5074768,351.0751953,0.977847457,355.4056396,406.9329834,0.999990463,367.8166199,399.456543,0.999956369,392.7797241,392.0866699,0.999997377,410.7268982,389.0300903,0.999999642,388.8218384,404.2940063,0.999997735,379.0402222,383.3725281,0.999976277
2321,335.7695618,369.5203247,0.998732269,353.6759949,407.1556396,0.999983907,365.8668213,399.456543,0.999981284,390.9677429,393.1318359,0.999997377,408.2901306,390.9082947,0.999998569,385.7738342,405.5158386,0.999995947,378.9096375,384.0409241,0.999979496
2322,335.7319641,370.5648193,0.999180138,351.2546387,407.263031,0.999997377,362.0326843,399.456543,0.999982476,388.9867859,394.3139954,0.999998331,407.9444275,391.0388794,0.99999845,383.5928955,406.2736511,0.999985337,378.8067322,384.0522766,0.999988317
2323,325.5574646,376.7608032,0.994926214,349.1339722,407.3629456,0.99999702,361.2081604,399.2349243,0.999963164,387.321106,394.3139954,0.999998808,406.308075,391.0388794,0.999999404,383.0794067,406.2736511,0.999975562,378.0232849,384.351593,0.999993682
2324,325.5067444,400.7359314,0.998998225,347.0100098,407.3629456,0.999999285,358.7865601,399.0080261,0.999980569,384.0737915,394.3139954,0.999998569,402.6102295,391.0388794,0.999999642,382.0541992,406.2736511,0.999974132,374.4880981,384.6242371,0.999938369
2325,325.5067444,400.7359314,0.999253333,346.5609131,407.263031,0.999998331,358.2274475,398.7807007,0.999982715,383.6364441,391.6522827,0.999997616,401.3923645,386.4525757,0.999999881,381.6683044,403.1937256,0.999974132,374.4880981,385.151947,0.999899864
2326,325.5067444,376.7608032,0.99806577,346.5609131,407.263031,0.99999845,357.8897705,398.6500549,0.999978423,383.4723206,391.5177612,0.999998093,401.1636963,385.7672424,0.999999762,380.3628845,402.1849365,0.99995482,374.4880981,385.3472595,0.999894738
2327,325.9051208,400.8509216,0.999357998,346.5609131,407.3629456,0.99996984,357.8897705,398.6500549,0.999950409,383.4723206,391.3202515,0.999992132,400.9252014,385.648468,0.999999762,381.6683044,398.153656,0.998338938,372.9116211,385.3472595,0.998738825
2328,329.7033386,400.9901123,0.999853849,346.9605103,408.8365173,0.999968171,358.2274475,398.6500549,0.999979377,383.492981,391.0001831,0.999996305,400.6995239,385.2357178,0.999999881,382.0541992,398.153656,0.998585224,372.8841248,385.3472595,0.996627748
2329,335.3071899,413.7039795,0.99947089,349.9296875,408.8451233,0.999975562,359.5934448,399.8948364,0.999994397,383.492981,390.2435913,0.999999404,399.7235107,384.9715576,0.999999762,383.6990662,398.153656,0.998413444,371.4510193,384.7464294,0.999198496
2330,335.3071899,415.3144226,0.997870684,351.531189,409.0115662,0.999960303,361.2225647,399.8948364,0.999993443,384.2017212,388.7237854,0.999999881,399.4555969,382.9439392,0.999999046,384.5196228,400.3992004,0.999992967,371.4510193,383.3203125,0.999946356
2331,335.3071899,418.3646545,0.996286035,355.5444946,409.5868835,0.999989748,363.4104004,399.8948364,0.999997973,385.3942871,387.6260376,1,399.2312012,382.1556702,0.999999404,386.1302185,400.3992004,0.999998927,371.4510193,382.1447449,0.999991775
2332,336.0299072,419.63797,0.99938786,358.3485107,409.5868835,0.999984503,364.3703003,399.8477173,0.99999845,385.6655884,387.0323486,0.999999881,399.2312012,382.1556702,0.999999285,386.7275696,400.3992004,0.999998808,371.6772461,382.0189514,0.999992132
2333,336.8234863,419.63797,0.999792755,359.4431763,409.5868835,0.999982953,364.5821228,398.8928528,0.999998569,386.2952881,386.1702881,0.999999881,399.2312012,382.1556702,0.999999523,386.7275696,400.0427551,0.999998569,371.680542,382.0189514,0.999991775
2334,337.936676,419.63797,0.991217375,359.5572815,407.4942017,0.999973655,365.1530457,397.8157959,0.999996185,387.0496216,386.1702881,0.999999881,401.5541382,382.195282,0.999999404,386.7275696,399.8841553,0.999996901,372.5429077,382.0189514,0.999967575
2335,375.0041504,348.0569763,0.996019781,359.5572815,406.9422607,0.999982953,366.7043762,397.8157959,0.999988198,387.6998901,386.1702881,0.999999762,402.8471985,383.3025208,0.999999762,386.7997742,398.1494141,0.999624848,373.1736145,383.6713867,0.993769348
2336,375.0041504,348.0569763,0.990328908,359.4431763,406.5427246,0.999979019,368.0042114,397.7133179,0.999973774,387.9751587,387.3503723,0.999999523,403.5846558,383.8870544,0.999999762,386.5233459,397.2419739,0.994676113,379.6142578,391.5458069,0.978148699
2337,375.0041504,348.0569763,0.993299127,359.4431763,406.5427246,0.999984741,368.7787781,397.8157959,0.99998796,388.5303345,388.4460144,0.999999046,403.9046936,384.6040955,0.999999762,386.5233459,397.2419739,0.995225906,379.6142578,391.5458069,0.986669302
2338,367.8470154,349.2921143,0.998909593,359.5572815,406.5427246,0.999966264,368.7787781,398.2366638,0.999989748,388.7888184,389.2841187,0.999998331,403.9250183,385.6261597,0.999999881,386.5233459,397.2419739,0.995642543,379.6142578,391.5458069,0.951845527
2339,359.2539673,354.322052,0.998782575,360.0874939,407.0307007,0.999984503,368.9388428,398.4699402,0.999987602,388.917572,389.2841187,0.99999845,404.0201721,385.7965698,0.999999881,386.5233459,401.2921753,0.999963641,378.7742615,383.1409607,0.999527931
2340,342.9102173,365.8669739,0.998098314,360.2337646,407.4683838,0.999991894,368.9388428,398.5819702,0.999983549,389.1802673,389.2841187,0.999999166,404.0105896,385.7983398,0.999999881,386.4576721,402.3773804,0.999997258,378.7141113,380.8926392,0.999984145
2341,342.9100952,365.8675232,0.992172837,361.1547852,407.6766357,0.999993801,368.9388428,398.5819702,0.999989748,389.3574829,388.2884827,0.999999285,404.0105896,385.7965698,0.999999881,386.4576721,402.3773804,0.999998689,378.1901855,380.892395,0.999977112
2342,340.6689148,368.1495056,0.992168128,361.1585388,407.6781006,0.999993801,368.9388428,398.5831604,0.999989748,389.362793,388.2870178,0.999999285,404.0105896,385.7965698,0.999999881,386.4576721,402.3773804,0.999998689,377.90625,380.892395,0.999976993
2343,339.7017212,366.8192139,0.998837411,362.3370667,408.2794495,0.999993443,369.5458374,398.5831604,0.99999249,389.4743042,387.8797913,0.999999285,403.941803,385.7364502,0.999999881,386.730011,402.2129211,0.999998927,377.90625,380.8926392,0.999975801
2344,338.7646179,368.1495056,0.999148846,362.8288574,408.2794495,0.999993563,370.4900513,398.6200256,0.999992847,389.6400452,387.8797913,0.999999285,403.941803,385.551178,0.999999881,387.3731384,401.9933167,0.999998331,377.90625,381.2530518,0.999961376
2345,338.7646179,368.1495056,0.997100532,362.8288574,408.2794495,0.99999094,370.4900513,398.7936401,0.999993324,390.0292053,387.8797913,0.999999046,403.941803,385.3444824,0.999999881,387.4685669,401.9933167,0.999998212,377.6540527,381.4735413,0.999963403
2346,338.7646179,368.1495056,0.99195224,362.8288574,408.2720642,0.999990463,370.5792236,399.0725098,0.999990582,390.0292053,387.885376,0.999998689,404.1031799,385.1493835,0.999999881,387.4685669,401.9097595,0.999985099,377.6540527,382.5786743,0.999810517
2347,341.2849426,366.8192139,0.998881638,361.311554,407.7367554,0.999988079,370.605957,399.0725098,0.999984026,390.0292053,389.6842957,0.999998212,404.4111938,385.1493835,0.999999881,387.4685669,401.3680725,0.999986768,378.1239624,382.6168823,0.999768198
2348,355.0757141,353.16745,0.992573857,360.7752075,407.6730347,0.999974012,370.4900513,399.0725098,0.99998045,389.5753479,390.2116089,0.999997497,404.4553528,385.1306763,0.999999762,381.8833008,384.6266479,0.998051524,379.2690125,394.5329895,0.982941091
2349,370.4659729,346.8815918,0.997839332,360.1874084,407.6730347,0.999884844,370.1903381,399.0725098,0.999929428,389.1480713,390.2116089,0.999995232,404.4553528,385.1306763,0.999999762,381.8833008,384.6266479,0.999581754,379.2690125,394.5329895,0.998989165
2350,374.6784668,346.4397278,0.997347593,358.843689,407.7367554,0.999741137,369.9527588,399.0725098,0.99956125,388.9127502,390.2116089,0.999992847,404.1031799,384.9680176,0.999999762,381.8833008,384.6266479,0.999800265,379.2690125,394.5329895,0.999918222
2351,387.1748657,339.2439575,0.998495817,358.843689,410.666626,0.999986291,366.9986267,401.2148743,0.999976516,388.556427,388.3522949,0.999999762,403.2054138,383.0564575,0.999999404,390.0326233,396.3204651,0.994748414,374.6434937,389.0198059,0.99730128
2352,387.1748657,339.2439575,0.998495817,358.6912231,410.7563477,0.999986291,366.9986267,401.2148743,0.999976516,388.5440369,388.3522949,0.999999762,403.2054138,383.0564575,0.999999404,390.0326233,396.3204651,0.994748414,374.6434937,389.0198059,0.99730128
2353,387.1748657,339.2439575,0.996438503,358.6912231,410.7563477,0.999984622,366.6445007,401.2148743,0.999985576,388.5440369,388.0144653,0.999999762,402.1469421,382.5322876,0.999999642,390.0326233,399.7541199,0.999933362,374.0488586,385.7023621,0.999858022
2354,334.4503784,411.0388489,0.999199569,358.6912231,410.7563477,0.99998033,366.6445007,401.2332153,0.999987721,388.1672974,388.0144653,0.999999881,402.1469421,382.5322876,0.999999523,389.8870239,399.7541199,0.999996901,374.0488586,385.7023621,0.999974132
